RNCMPT00001 0.7851472604955634 0.7350560746848962
RNCMPT00725 0.41429370104272656 0.16893938602478892
RNCMPT00259 0.036711915210193784 0.13165797170765867
RNCMPT00217 0.4570502773686666 0.557694187102136
RNCMPT00054 0.8486983009244963 0.7687348280148664
RNCMPT00683 0.8929483803260011 0.7566661117416416
RNCMPT00119 0.3468568831108407 0.20311991873008886
RNCMPT00372 -0.2310837384988956 -0.23307873999851042
RNCMPT00392 0.5136269704966384 0.5783991417259716
RNCMPT00169 0.7829814311017945 0.3882541988132821
RNCMPT00138 0.5415713796888162 0.5849875735890949
RNCMPT00346 0.17228501977644914 0.03331832938511114
RNCMPT00003 0.7635237709599131 0.6433483817727828
RNCMPT00403 0.329762221197651 0.4424912143257682
RNCMPT00306 0.817072248987458 0.8257446115754777
RNCMPT00774 0.24478963089763178 0.3157098741387232
RNCMPT00422 0.3741104434044056 0.24630357976646375
RNCMPT00185 0.8668532033950995 0.5983487828265056
RNCMPT00058 0.6050978052034263 0.23188874572802656
RNCMPT00828 0.764023220191388 0.7485562084048233
RNCMPT00061 0.5398344028711054 0.482898207093192
RNCMPT00016 0.8597422212571914 0.8730869106080833
RNCMPT00142 0.6959871924886314 0.47526820640778916
RNCMPT00790 0.5377936087199428 0.683561131250233
RNCMPT00794 0.5210777376539663 0.26813268457794165
RNCMPT00149 0.016168377801341945 0.07388653146516942
RNCMPT00478 0.6451860662812328 0.5008080349738023
RNCMPT00511 0.42150774201255686 0.19144115998214511
RNCMPT00215 0.9603831065787151 0.9651241605468265
RNCMPT00224 -0.043376329377390825 -0.08764364021585536
RNCMPT00272 0.8415926328998347 0.8098209865071115
RNCMPT00235 0.2979302884830739 0.38359015016106063
RNCMPT00197 0.4350258885818538 0.5377869587825002
RNCMPT00238 0.8377735523504334 0.7418721950226076
RNCMPT00698 0.7616267051619742 0.6692827520382358
RNCMPT00167 0.9565687529586939 0.7956080305035629
RNCMPT00344 0.6299816296249098 0.5408686049627295
RNCMPT00510 0.71174328386676 0.27961004985818905
RNCMPT01672 0.8554286368878015 0.7213405592973823
RNCMPT00685 0.322575909467214 0.31874155772974916
RNCMPT00325 0.7025103191774957 0.5722288219647211
RNCMPT00743 0.1774093212740099 0.17036989735506652
RNCMPT00241 0.9412509332190465 0.8665227583719428
RNCMPT00323 0.25919614394124607 -0.06210168671248482
RNCMPT00351 -0.02428072599237896 -0.06091771753708368
RNCMPT00037 0.31425009173088414 0.32478684979946204
RNCMPT00127 0.6871265089208323 0.6261374927203313
RNCMPT00093 0.8380616055011862 0.8855496424568435
RNCMPT00278 0.5720817684217395 0.39964166006709445
RNCMPT00031 0.31003874467270714 0.3035502254676163
RNCMPT00166 0.9096503213615793 0.7965305308551914
RNCMPT00200 0.42711271406780044 0.22099532473955102
RNCMPT00139 0.8634482689084368 0.6608363836403656
RNCMPT00171 0.6249861151943199 0.37714617299721587
RNCMPT00010 0.6391875275751153 0.6260939414668419
RNCMPT00347 0.20564915895229807 0.22707026464860897
RNCMPT00808 0.8806317548467355 0.6653532566087275
RNCMPT00262 0.775375618546438 0.42462550899658447
RNCMPT00017 0.9126176283467323 0.5157533424016739
RNCMPT00370 0.8516494639623383 0.7561472708159312
RNCMPT00186 0.9478872798554602 0.9328939767631624
RNCMPT00800 0.4755601048576941 0.4565282924511241
RNCMPT00025 0.9656029568003053 0.8977072699316957
RNCMPT00120 0.8757562829531519 0.7611598934032565
RNCMPT01674 0.7601442914977787 0.6603927736092557
RNCMPT00034 0.8957227012591467 0.7678035711303428
RNCMPT00399 0.7020553190377259 0.45064294185132175
RNCMPT00064 0.21419965463910545 0.37327905520626337
RNCMPT00749 0.8203359450093057 0.5674690153072329
RNCMPT00015 0.8838504552432769 0.8920425038545258
RNCMPT00165 0.8116967033868667 0.7326730705173281
RNCMPT00011 -0.1291462577006961 -0.1783709888093061
RNCMPT00723 0.732764822836049 0.5904054378677647
RNCMPT00630 0.24012584129177958 0.2028112291391372
RNCMPT00761 0.8960223818072315 0.6817885052949306
RNCMPT00053 0.3527367460672642 0.4582852676952089
RNCMPT00707 0.5025805711875588 0.5788496806247725
RNCMPT00838 0.05287577049145387 0.10591965287502662
RNCMPT00026 0.7687286390978112 0.7548817477321657
RNCMPT00220 0.31595618863880104 0.34483060296547674
RNCMPT00279 0.8001247318484188 0.6800189440329962
RNCMPT00069 0.7292029395187148 0.7151780990754403
RNCMPT00801 0.40555433812226094 0.3479379506284033
RNCMPT00482 0.46354956151780224 0.25677528371011177
RNCMPT00202 -0.18609107592816787 -0.23081200580568315
RNCMPT00762 0.7409579860843727 0.6357232589124449
RNCMPT00040 0.8477454135972405 0.871562156329901
RNCMPT00152 0.6927685763559502 0.5379267486368507
RNCMPT00461 0.9313927469196577 0.8249626821363742
RNCMPT00468 0.5612862299936208 0.4523787486926823
RNCMPT00129 0.4554464625062831 0.43769996580707504
RNCMPT00141 -0.2918697346458224 -0.43796291789835373
RNCMPT00694 0.1771605263766215 0.14956464984549653
RNCMPT00474 0.8093355763463335 0.752547157491773
RNCMPT00735 0.8716616961152213 0.282133791664212
RNCMPT00147 0.522939658182004 0.2432166851705168
RNCMPT00289 0.7049496217524969 0.5318680458254085
RNCMPT00012 0.7464084453041975 0.5093773724378651
RNCMPT00676 0.8441893394852835 0.7737325820969745
RNCMPT00268 0.8198504922289979 0.805903908549398
RNCMPT00170 0.10739958975362711 0.12495177493621938
RNCMPT00732 0.2332592607929929 -0.16980080936534753
RNCMPT00145 0.9063642498126552 0.650923190494255
RNCMPT00819 0.6920339703469358 0.7809431355661185
