RNCMPT00001 f1 nan
RNCMPT00725 f1 nan
RNCMPT00259 f1 nan
RNCMPT00217 f1 nan
RNCMPT00054 f1 nan
RNCMPT00683 f1 nan
RNCMPT00119 f1 nan
RNCMPT00372 f1 nan
RNCMPT00392 f1 nan
RNCMPT00169 f1 nan
RNCMPT00138 f1 nan
RNCMPT00346 f1 nan
RNCMPT00003 f1 nan
RNCMPT00403 f1 nan
RNCMPT00306 f1 nan
RNCMPT00774 f1 nan
RNCMPT00422 f1 nan
RNCMPT00185 f1 nan
RNCMPT00058 f1 nan
RNCMPT00828 f1 nan
RNCMPT00061 f1 nan
RNCMPT00016 f1 nan
RNCMPT00142 f1 nan
RNCMPT00790 f1 nan
RNCMPT00794 f1 nan
RNCMPT00149 f1 nan
RNCMPT00478 f1 nan
RNCMPT00511 f1 nan
RNCMPT00215 f1 nan
RNCMPT00224 f1 nan
RNCMPT00272 f1 nan
RNCMPT00235 f1 nan
RNCMPT00197 f1 nan
RNCMPT00238 f1 nan
RNCMPT00698 f1 nan
RNCMPT00167 f1 nan
RNCMPT00344 f1 nan
RNCMPT00510 f1 nan
RNCMPT01672 f1 nan
RNCMPT00685 f1 nan
RNCMPT00325 f1 nan
RNCMPT00743 f1 nan
RNCMPT00241 f1 nan
RNCMPT00323 f1 nan
RNCMPT00351 f1 nan
RNCMPT00037 f1 nan
RNCMPT00127 f1 nan
RNCMPT00093 f1 nan
RNCMPT00278 f1 nan
RNCMPT00031 f1 nan
RNCMPT00166 f1 nan
RNCMPT00200 f1 nan
RNCMPT00139 f1 nan
RNCMPT00171 f1 nan
RNCMPT00010 f1 nan
RNCMPT00347 f1 nan
RNCMPT00808 f1 nan
RNCMPT00262 f1 nan
RNCMPT00017 f1 nan
RNCMPT00370 f1 nan
RNCMPT00186 f1 nan
RNCMPT00800 f1 nan
RNCMPT00025 f1 nan
RNCMPT00120 f1 nan
RNCMPT01674 f1 nan
RNCMPT00034 f1 nan
RNCMPT00399 f1 nan
RNCMPT00064 f1 nan
RNCMPT00749 f1 nan
RNCMPT00015 f1 nan
RNCMPT00165 f1 nan
RNCMPT00011 f1 nan
RNCMPT00723 f1 nan
RNCMPT00630 f1 nan
RNCMPT00761 f1 nan
RNCMPT00053 f1 nan
RNCMPT00707 f1 nan
RNCMPT00838 f1 nan
RNCMPT00026 f1 nan
RNCMPT00220 f1 nan
RNCMPT00279 f1 nan
RNCMPT00069 f1 nan
RNCMPT00801 f1 nan
RNCMPT00482 f1 nan
RNCMPT00202 f1 nan
RNCMPT00762 f1 nan
RNCMPT00040 f1 nan
RNCMPT00152 f1 nan
RNCMPT00461 f1 nan
RNCMPT00468 f1 nan
RNCMPT00129 f1 nan
RNCMPT00141 f1 nan
RNCMPT00694 f1 nan
RNCMPT00474 f1 nan
RNCMPT00735 f1 nan
RNCMPT00147 f1 nan
RNCMPT00289 f1 nan
RNCMPT00012 f1 nan
RNCMPT00676 f1 nan
RNCMPT00268 f1 nan
RNCMPT00170 f1 nan
RNCMPT00732 f1 nan
RNCMPT00145 f1 nan
RNCMPT00819 f1 nan
RNCMPT00023 f1 nan
RNCMPT00261 f1 nan
RNCMPT00022 f1 nan
RNCMPT00060 f1 nan
RNCMPT00431 f1 nan
RNCMPT00505 f1 nan
RNCMPT00252 f1 nan
RNCMPT00791 f1 nan
RNCMPT00156 f1 nan
RNCMPT00718 f1 nan
RNCMPT00425 f1 nan
RNCMPT00265 f1 nan
RNCMPT00324 f1 nan
RNCMPT00713 f1 nan
RNCMPT00177 f1 nan
RNCMPT00830 f1 nan
RNCMPT00043 f1 nan
RNCMPT00020 f1 nan
RNCMPT00234 f1 nan
RNCMPT00862 f1 nan
RNCMPT00076 f1 nan
RNCMPT01667 f1 nan
RNCMPT00509 f1 nan
RNCMPT00148 f1 nan
RNCMPT00253 f1 nan
RNCMPT00251 f1 nan
RNCMPT00178 f1 nan
RNCMPT00137 f1 nan
RNCMPT00004 f1 nan
RNCMPT00813 f1 nan
RNCMPT00018 f1 nan
RNCMPT00792 f1 nan
RNCMPT00341 f1 nan
RNCMPT00033 f1 nan
RNCMPT00342 f1 nan
RNCMPT00717 f1 nan
RNCMPT00419 f1 nan
RNCMPT00230 f1 nan
RNCMPT00007 f1 nan
RNCMPT00118 f1 nan
RNCMPT00507 f1 nan
RNCMPT00751 f1 nan
RNCMPT00078 f1 nan
RNCMPT00258 f1 nan
RNCMPT00203 f1 nan
RNCMPT00163 f1 nan
RNCMPT00350 f1 nan
RNCMPT00155 f1 nan
RNCMPT00246 f1 nan
RNCMPT00514 f1 nan
RNCMPT00059 f1 nan
RNCMPT01687 f1 nan
RNCMPT00716 f1 nan
RNCMPT00239 f1 nan
RNCMPT00183 f1 nan
RNCMPT00153 f1 nan
RNCMPT00712 f1 nan
RNCMPT00126 f1 nan
RNCMPT00228 f1 nan
RNCMPT00380 f1 nan
RNCMPT00067 f1 nan
RNCMPT00263 f1 nan
RNCMPT00394 f1 nan
RNCMPT00172 f1 nan
RNCMPT00364 f1 nan
RNCMPT00032 f1 nan
RNCMPT00475 f1 nan
RNCMPT00218 f1 nan
RNCMPT01660 f1 nan
RNCMPT00072 f1 nan
RNCMPT00287 f1 nan
RNCMPT00820 f1 nan
RNCMPT00144 f1 nan
RNCMPT00005 f1 nan
RNCMPT00814 f1 nan
RNCMPT00816 f1 nan
RNCMPT00326 f1 nan
RNCMPT00249 f1 nan
RNCMPT00122 f1 nan
RNCMPT00051 f1 nan
RNCMPT00050 f1 nan
RNCMPT01669 f1 nan
RNCMPT01673 f1 nan
RNCMPT00255 f1 nan
RNCMPT00047 f1 nan
RNCMPT00240 f1 nan
RNCMPT00066 f1 nan
RNCMPT00080 f1 nan
RNCMPT00760 f1 nan
RNCMPT00469 f1 nan
RNCMPT00206 f1 nan
RNCMPT00285 f1 nan
RNCMPT00434 f1 nan
RNCMPT00678 f1 nan
RNCMPT00187 f1 nan
RNCMPT00462 f1 nan
RNCMPT00062 f1 nan
RNCMPT00027 f1 nan
RNCMPT00396 f1 nan
RNCMPT00464 f1 nan
RNCMPT00681 f1 nan
RNCMPT00360 f1 nan
RNCMPT01680 f1 nan
RNCMPT00282 f1 nan
RNCMPT00070 f1 nan
RNCMPT00219 f1 nan
RNCMPT00714 f1 nan
RNCMPT00280 f1 nan
RNCMPT00223 f1 nan
RNCMPT00143 f1 nan
RNCMPT00331 f1 nan
RNCMPT00134 f1 nan
RNCMPT00414 f1 nan
RNCMPT00343 f1 nan
RNCMPT01671 f1 nan
RNCMPT00002 f1 nan
RNCMPT00237 f1 nan
RNCMPT00739 f1 nan
RNCMPT00500 f1 nan
RNCMPT00212 f1 nan
RNCMPT00009 f1 nan
RNCMPT00281 f1 nan
RNCMPT00257 f1 nan
RNCMPT00283 f1 nan
RNCMPT00366 f1 nan
RNCMPT00226 f1 nan
RNCMPT00754 f1 nan
RNCMPT00173 f1 nan
RNCMPT00157 f1 nan
RNCMPT00677 f1 nan
RNCMPT00805 f1 nan
RNCMPT00131 f1 nan
RNCMPT00079 f1 nan
RNCMPT00013 f1 nan
RNCMPT01664 f1 nan
RNCMPT00270 f1 nan
RNCMPT00254 f1 nan
RNCMPT00349 f1 nan
RNCMPT00417 f1 nan
RNCMPT00382 f1 nan
RNCMPT00245 f1 nan
RNCMPT00158 f1 nan
RNCMPT00209 f1 nan
RNCMPT00689 f1 nan
RNCMPT00301 f1 nan
RNCMPT00340 f1 nan
RNCMPT00637 f1 nan
RNCMPT00513 f1 nan
RNCMPT00768 f1 nan
RNCMPT00123 f1 nan
RNCMPT00430 f1 nan
RNCMPT00345 f1 nan
RNCMPT00418 f1 nan
RNCMPT00793 f1 nan
RNCMPT00470 f1 nan
