RNCMPT00241 RNCMPT00805 0.9555
RNCMPT00323 RNCMPT00301 0.4565
RNCMPT00037 RNCMPT00164 0.6443
RNCMPT00127 RNCMPT00058 0.6358
RNCMPT00093 RNCMPT00013 0.8593
RNCMPT00278 RNCMPT00156 0.6427
RNCMPT00031 RNCMPT00099 0.2578
RNCMPT00166 RNCMPT00187 0.8881
RNCMPT00200 RNCMPT00003 0.2987
RNCMPT00139 RNCMPT00043 0.9109
RNCMPT00171 RNCMPT00043 0.7769
RNCMPT00010 RNCMPT00119 0.3111
RNCMPT00808 RNCMPT00150 0.9238
RNCMPT00262 RNCMPT00079 0.7302
RNCMPT00017 RNCMPT00180 0.9137
RNCMPT00370 RNCMPT00157 0.725
RNCMPT00186 RNCMPT00239 0.9542
RNCMPT00800 RNCMPT00066 0.4397
RNCMPT00025 RNCMPT00167 0.9772
RNCMPT00120 RNCMPT00132 0.9692
RNCMPT01674 RNCMPT00165 0.711
RNCMPT00034 RNCMPT00185 0.9252
RNCMPT00064 RNCMPT00774 0.1976
RNCMPT00749 RNCMPT00689 0.8745
RNCMPT00015 RNCMPT00161 0.77
RNCMPT00165 RNCMPT01672 0.8887
RNCMPT00011 RNCMPT00161 -0.08
RNCMPT00723 RNCMPT00071 0.8056
RNCMPT00630 RNCMPT00681 -0.131
RNCMPT00761 RNCMPT00219 0.9174
RNCMPT00053 RNCMPT01669 0.1289
RNCMPT00707 RNCMPT00245 0.4816
RNCMPT00026 RNCMPT01679 0.7374
RNCMPT00220 RNCMPT00306 0.8136
RNCMPT00279 RNCMPT00394 0.8907
RNCMPT00069 RNCMPT00027 0.7419
RNCMPT00801 RNCMPT00352 0.4643
RNCMPT00482 RNCMPT00725 0.3538
RNCMPT00202 RNCMPT00005 0.5873
RNCMPT00762 RNCMPT00735 0.8715
RNCMPT00040 RNCMPT00099 0.9814
RNCMPT00152 RNCMPT00173 0.8362
RNCMPT00468 RNCMPT00027 0.7401
RNCMPT00129 RNCMPT00727 0.4097
RNCMPT00141 RNCMPT00820 -0.1982
RNCMPT00694 RNCMPT00360 -0.0181
RNCMPT00474 RNCMPT00161 0.7787
RNCMPT00735 RNCMPT00216 0.8662
RNCMPT00147 RNCMPT00282 0.1393
RNCMPT00289 RNCMPT00288 0.6385
RNCMPT00012 RNCMPT00158 0.7181
RNCMPT00676 RNCMPT00311 0.8972
RNCMPT00170 RNCMPT00462 -0.1703
RNCMPT00732 RNCMPT00717 0.2337
RNCMPT00145 RNCMPT00071 0.9499
RNCMPT00819 RNCMPT00828 0.6812
RNCMPT00023 RNCMPT00022 0.9148
RNCMPT00261 RNCMPT00413 0.5706
RNCMPT00022 RNCMPT00023 0.9148
RNCMPT00060 RNCMPT00380 0.2066
RNCMPT00431 RNCMPT00685 0.0438
RNCMPT00505 RNCMPT00186 0.0348
RNCMPT00156 RNCMPT00278 0.6427
RNCMPT00718 RNCMPT00118 0.7111
RNCMPT00425 RNCMPT00071 0.6122
RNCMPT00265 RNCMPT00215 0.7365
RNCMPT00324 RNCMPT00469 0.1472
RNCMPT00713 RNCMPT00714 0.5764
RNCMPT00177 RNCMPT00392 0.446
RNCMPT00830 RNCMPT01660 0.7595
RNCMPT00043 RNCMPT00155 0.9093
RNCMPT00020 RNCMPT00161 0.8737
RNCMPT00862 RNCMPT00263 0.8647
RNCMPT00076 RNCMPT01664 0.9422
RNCMPT01667 RNCMPT00677 0.7651
RNCMPT00509 RNCMPT00758 0.1434
RNCMPT00148 RNCMPT00165 0.5491
RNCMPT00253 RNCMPT00471 0.7493
RNCMPT00251 RNCMPT00005 0.2413
RNCMPT00178 RNCMPT00027 0.8693
RNCMPT00137 RNCMPT00791 0.2482
RNCMPT00004 RNCMPT00166 0.945
RNCMPT00018 RNCMPT00056 0.405
RNCMPT00792 RNCMPT00790 0.3646
RNCMPT00341 RNCMPT00434 -0.133
RNCMPT00033 RNCMPT00172 0.8815
RNCMPT00342 RNCMPT00368 0.5014
RNCMPT00717 RNCMPT00732 0.2337
RNCMPT00419 RNCMPT01680 0.7377
RNCMPT00230 RNCMPT00720 0.5409
RNCMPT00007 RNCMPT00727 0.0068
RNCMPT00118 RNCMPT00047 0.2178
RNCMPT00751 RNCMPT00732 0.5436
RNCMPT00078 RNCMPT00050 0.5562
RNCMPT00258 RNCMPT00205 0.058
RNCMPT00203 RNCMPT00425 0.6552
RNCMPT00163 RNCMPT00067 0.6633
RNCMPT00350 RNCMPT00248 0.5272
RNCMPT00155 RNCMPT00153 0.6903
RNCMPT00246 RNCMPT00044 0.6044
RNCMPT00514 RNCMPT00248 0.8162
RNCMPT00059 RNCMPT00287 -0.4245
RNCMPT00716 RNCMPT00252 0.7163
RNCMPT00239 RNCMPT00186 0.9542
RNCMPT00183 RNCMPT00003 0.7057
RNCMPT00153 RNCMPT00155 0.6903
RNCMPT00712 RNCMPT00735 0.6128
RNCMPT00126 RNCMPT00012 0.4754
RNCMPT00228 RNCMPT00464 0.8308
RNCMPT00380 RNCMPT00157 0.6787
RNCMPT00067 RNCMPT00163 0.6633
RNCMPT00263 RNCMPT00862 0.8647
RNCMPT00172 RNCMPT00033 0.8815
RNCMPT00364 RNCMPT00283 0.0121
RNCMPT00032 RNCMPT00132 0.7619
RNCMPT00475 RNCMPT00326 0.4762
RNCMPT00218 RNCMPT00790 0.1081
RNCMPT01660 RNCMPT00830 0.7595
RNCMPT00072 RNCMPT00366 0.8055
RNCMPT00287 RNCMPT00678 0.4804
RNCMPT00820 RNCMPT00760 0.9723
RNCMPT00144 RNCMPT00127 0.3395
RNCMPT00814 RNCMPT00119 0.4907
RNCMPT00816 RNCMPT00076 0.7131
RNCMPT00326 RNCMPT00475 0.4762
RNCMPT00249 RNCMPT00830 0.8179
RNCMPT00122 RNCMPT00187 0.6339
RNCMPT00051 RNCMPT01687 0.2725
RNCMPT00050 RNCMPT00368 0.7538
RNCMPT01669 RNCMPT00078 0.3644
RNCMPT01673 RNCMPT00169 0.7063
RNCMPT00255 RNCMPT00139 0.7288
RNCMPT00240 RNCMPT00197 -0.0968
RNCMPT00066 RNCMPT00163 0.7408
RNCMPT00080 RNCMPT00079 0.8949
RNCMPT00760 RNCMPT00820 0.9723
RNCMPT00469 RNCMPT00324 0.1472
RNCMPT00206 RNCMPT00306 0.6587
RNCMPT00285 RNCMPT00184 0.9712
RNCMPT00434 RNCMPT00158 0.5759
RNCMPT00678 RNCMPT00287 0.4804
RNCMPT00187 RNCMPT00166 0.8881
RNCMPT00062 RNCMPT00169 0.5219
RNCMPT00027 RNCMPT00178 0.8693
RNCMPT00396 RNCMPT00072 -0.2368
RNCMPT00464 RNCMPT00228 0.8308
RNCMPT00681 RNCMPT00346 0.7348
RNCMPT00360 RNCMPT00478 0.6197
RNCMPT01680 RNCMPT00419 0.7377
RNCMPT00282 RNCMPT00151 0.563
RNCMPT00070 RNCMPT00143 0.2379
RNCMPT00219 RNCMPT00761 0.9174
RNCMPT00280 RNCMPT00279 0.6849
RNCMPT00223 RNCMPT00790 -0.0516
RNCMPT00143 RNCMPT00070 0.2379
RNCMPT00331 RNCMPT00022 0.7359
RNCMPT00134 RNCMPT00801 0.6624
RNCMPT00414 RNCMPT00171 -0.0982
RNCMPT00343 RNCMPT00262 0.8665
RNCMPT01671 RNCMPT00079 0.9143
RNCMPT00002 RNCMPT00791 0.1853
RNCMPT00237 RNCMPT00224 0.0017
RNCMPT00212 RNCMPT00687 0.5162
RNCMPT00009 RNCMPT00051 0.2711
RNCMPT00281 RNCMPT00289 0.8608
RNCMPT00257 RNCMPT00623 0.872
RNCMPT00283 RNCMPT01687 0.2739
RNCMPT00366 RNCMPT00072 0.8055
RNCMPT00226 RNCMPT00093 0.1805
RNCMPT00754 RNCMPT00181 0.2056
RNCMPT00173 RNCMPT00152 0.8362
RNCMPT00157 RNCMPT00370 0.725
RNCMPT00805 RNCMPT00241 0.9555
RNCMPT00131 RNCMPT00288 0.6657
RNCMPT00079 RNCMPT01670 0.8275
RNCMPT00013 RNCMPT00093 0.8593
RNCMPT01664 RNCMPT00683 0.9079
RNCMPT00270 RNCMPT00122 0.3312
RNCMPT00254 RNCMPT00412 0.7253
RNCMPT00349 RNCMPT00725 0.069
RNCMPT00417 RNCMPT00134 0.5273
RNCMPT00382 RNCMPT00072 0.7109
RNCMPT00158 RNCMPT00012 0.7181
RNCMPT00209 RNCMPT00725 0.2641
RNCMPT00689 RNCMPT00749 0.8745
RNCMPT00301 RNCMPT00323 0.4565
RNCMPT00340 RNCMPT00677 0.8839
RNCMPT00637 RNCMPT00034 0.6677
RNCMPT00513 RNCMPT00813 0.6409
RNCMPT00768 RNCMPT00813 0.6273
RNCMPT00123 RNCMPT00168 0.9372
RNCMPT00430 RNCMPT00462 0.8883
RNCMPT00418 RNCMPT01670 0.9015
RNCMPT00793 RNCMPT00093 0.3877
RNCMPT00470 RNCMPT00049 0.4716
RNCMPT00695 RNCMPT00749 0.166
RNCMPT00229 RNCMPT00461 0.8568
RNCMPT00216 RNCMPT00735 0.8662
RNCMPT00311 RNCMPT00676 0.8972
RNCMPT00121 RNCMPT00120 0.8867
RNCMPT00045 RNCMPT00285 0.1602
RNCMPT00150 RNCMPT00808 0.9238
RNCMPT00715 RNCMPT00761 -0.0126
RNCMPT00236 RNCMPT00325 0.6686
RNCMPT00049 RNCMPT00470 0.4716
RNCMPT00465 RNCMPT00034 0.3556
RNCMPT00205 RNCMPT00462 0.3525
RNCMPT00184 RNCMPT00285 0.9712
RNCMPT00090 RNCMPT00072 0.0781
RNCMPT00822 RNCMPT00460 -0.2612
RNCMPT00412 RNCMPT00828 0.5575
RNCMPT01670 RNCMPT00418 0.9015
RNCMPT00175 RNCMPT00152 0.7074
RNCMPT00096 RNCMPT00029 0.9112
RNCMPT00720 RNCMPT00230 0.5409
RNCMPT00784 RNCMPT00168 0.0261
RNCMPT00044 RNCMPT00186 0.7311
