RNCMPT00002 RNCMPT00791 23.95
RNCMPT00237 RNCMPT00224 71.31
RNCMPT00212 RNCMPT00687 52.38
RNCMPT00009 RNCMPT00051 28.86
RNCMPT00281 RNCMPT00289 85.06
RNCMPT00257 RNCMPT00623 28.3
RNCMPT00283 RNCMPT01687 79.31
RNCMPT00366 RNCMPT00072 46.47
RNCMPT00226 RNCMPT00093 20.3
RNCMPT00754 RNCMPT00181 22.7
RNCMPT00173 RNCMPT00152 83.94
RNCMPT00157 RNCMPT00370 50.44
RNCMPT00805 RNCMPT00241 67.44
RNCMPT00131 RNCMPT00288 60.19
RNCMPT00079 RNCMPT01670 93.81
RNCMPT00013 RNCMPT00093 47.38
RNCMPT01664 RNCMPT00683 82.94
RNCMPT00270 RNCMPT00122 33.19
RNCMPT00254 RNCMPT00412 32.62
RNCMPT00349 RNCMPT00725 21.2
RNCMPT00417 RNCMPT00134 20.5
RNCMPT00382 RNCMPT00072 34.22
RNCMPT00158 RNCMPT00012 95.38
RNCMPT00209 RNCMPT00725 43.0
RNCMPT00689 RNCMPT00749 47.38
RNCMPT00301 RNCMPT00323 85.25
RNCMPT00340 RNCMPT00677 82.0
RNCMPT00637 RNCMPT00034 61.0
RNCMPT00513 RNCMPT00813 45.91
RNCMPT00768 RNCMPT00813 24.91
RNCMPT00123 RNCMPT00168 72.31
RNCMPT00430 RNCMPT00462 56.53
RNCMPT00418 RNCMPT01670 95.06
RNCMPT00793 RNCMPT00093 27.09
RNCMPT00470 RNCMPT00049 30.78
RNCMPT00695 RNCMPT00749 34.78
RNCMPT00229 RNCMPT00461 62.88
RNCMPT00216 RNCMPT00735 90.5
RNCMPT00311 RNCMPT00676 44.09
RNCMPT00121 RNCMPT00120 62.25
RNCMPT00045 RNCMPT00285 23.62
RNCMPT00150 RNCMPT00808 49.25
RNCMPT00715 RNCMPT00761 26.0
RNCMPT00236 RNCMPT00325 24.92
RNCMPT00049 RNCMPT00470 30.78
RNCMPT00465 RNCMPT00034 45.75
RNCMPT00205 RNCMPT00462 26.81
RNCMPT00184 RNCMPT00285 95.12
RNCMPT00090 RNCMPT00072 38.19
RNCMPT00822 RNCMPT00460 22.88
RNCMPT00412 RNCMPT00828 41.09
RNCMPT01670 RNCMPT00418 95.06
RNCMPT00175 RNCMPT00152 58.38
RNCMPT00096 RNCMPT00029 75.31
RNCMPT00720 RNCMPT00230 67.5
RNCMPT00784 RNCMPT00168 23.19
RNCMPT00044 RNCMPT00186 90.0
