RNCMPT00001 -14269.396658490645
RNCMPT00725 -6293.178954830857
RNCMPT00259 -1379.6124385343
RNCMPT00217 -1408.1443875967643
RNCMPT00054 -7122.974611102062
RNCMPT00683 -13642.919947488295
RNCMPT00119 -3952.8871915035334
RNCMPT00372 -2826.232257254178
RNCMPT00392 -4622.203472439338
RNCMPT00169 -14077.35021548146
RNCMPT00138 -802.7558994606696
RNCMPT00346 -1246.247838062597
RNCMPT00003 -8064.493744218436
RNCMPT00403 -1524.2925655520773
RNCMPT00306 -4394.6786029369605
RNCMPT00774 -3399.3247902933135
RNCMPT00422 -5457.3259669338795
RNCMPT00185 -11443.302524484894
RNCMPT00058 -9457.560196569028
RNCMPT00828 -4044.13349214187
RNCMPT00061 -1911.1680438073251
RNCMPT00016 -10766.519279726537
RNCMPT00142 -4771.087806447944
RNCMPT00790 -6593.129519943841
RNCMPT00794 -2170.163711213393
RNCMPT00149 -1534.5525429388324
RNCMPT00478 -1824.994483704525
RNCMPT00511 -7705.168887975795
RNCMPT00215 -10622.717298529302
RNCMPT00224 -12216.679967522814
RNCMPT00272 -6525.233334003354
RNCMPT00235 -1761.004529228187
RNCMPT00197 -2076.6759254802773
RNCMPT00238 -5869.318197556509
RNCMPT00698 -1068.856492189474
RNCMPT00167 -10971.000760378674
RNCMPT00344 -2966.023370790811
RNCMPT00510 -5568.544610345151
RNCMPT01672 -12882.233126279692
RNCMPT00685 -3622.6711287527132
RNCMPT00325 -4568.936018607221
RNCMPT00743 -490.40121377049496
RNCMPT00241 -13489.738238112684
RNCMPT00323 -11120.451116357675
RNCMPT00351 -826.2323088452339
RNCMPT00037 -1108.9446760893477
RNCMPT00127 -8205.764215638776
RNCMPT00093 -7819.00669791327
RNCMPT00278 -7796.107577866731
RNCMPT00031 -9347.17901888549
RNCMPT00166 -13458.783487933706
RNCMPT00200 -1813.6502185532092
RNCMPT00139 -11962.180863871054
RNCMPT00171 -6865.820493747007
RNCMPT00010 -2820.427418866343
RNCMPT00347 -1137.3248010184222
RNCMPT00808 -4321.785001201318
RNCMPT00262 -5149.2038873543215
RNCMPT00017 -8844.285599885923
RNCMPT00370 -3237.690487492165
RNCMPT00186 -14249.009253257951
RNCMPT00800 -3977.481423440211
RNCMPT00025 -11040.006299934053
RNCMPT00120 -11404.462190865648
RNCMPT01674 -12228.370013527652
RNCMPT00034 -9807.807787324526
RNCMPT00399 -4517.660809635612
RNCMPT00064 -3768.640369211305
RNCMPT00749 -3509.2086867544613
RNCMPT00015 -3913.0318816695835
RNCMPT00165 -12035.986098564428
RNCMPT00011 -863.5924297140996
RNCMPT00723 -2718.7331195443217
RNCMPT00630 -2019.9253186491144
RNCMPT00761 -3284.0460329033167
RNCMPT00053 -1210.6665508984197
RNCMPT00707 -8545.125593491995
RNCMPT00838 -993.6719657487452
RNCMPT00026 -10616.283225646817
RNCMPT00220 -851.326411294194
RNCMPT00279 -13963.889860577228
RNCMPT00069 -2809.114976841206
RNCMPT00801 -6581.7050035363445
RNCMPT00482 -4265.494425899322
RNCMPT00202 -712.9011421023063
RNCMPT00762 -4005.34850762464
RNCMPT00040 -8084.93534932447
RNCMPT00152 -12203.453714627474
RNCMPT00461 -9966.243561533991
RNCMPT00468 -3317.548093769026
RNCMPT00129 -1340.7350855305083
RNCMPT00141 -6515.446609509319
RNCMPT00694 -1213.947201586433
RNCMPT00474 -13504.547941426776
RNCMPT00735 -14223.232523860452
RNCMPT00147 -3573.1529284921908
RNCMPT00289 -11993.505556005717
RNCMPT00012 -14570.311706337376
RNCMPT00676 -3378.25497501409
RNCMPT00268 -11225.280350845449
RNCMPT00170 -988.1558301503752
RNCMPT00732 -1424.9447165685924
RNCMPT00145 -10870.5152827571
RNCMPT00819 -4911.342736186248
RNCMPT00023 -14960.655379205367
RNCMPT00261 -2460.9832188320447
RNCMPT00022 -15376.966977477427
RNCMPT00060 -1103.8339505314345
RNCMPT00431 -5519.91994554093
RNCMPT00505 -1991.225490106307
RNCMPT00252 -2991.0812667408927
RNCMPT00791 -782.2334179327515
RNCMPT00156 -7422.465065848804
RNCMPT00718 -3725.5001675573735
RNCMPT00425 -11540.402958804636
RNCMPT00265 -1229.637074521219
RNCMPT00324 -3108.8867941356903
RNCMPT00713 -7187.5275127096775
RNCMPT00177 -2647.401489166713
RNCMPT00830 -8086.131350957844
RNCMPT00043 -17686.914580207205
RNCMPT00020 -9954.122721958753
RNCMPT00234 -1918.197417048802
RNCMPT00862 -7763.860693040257
RNCMPT00076 -11177.113675313612
RNCMPT01667 -12122.978457244888
RNCMPT00509 -2384.0741428624237
RNCMPT00148 -6593.380786202239
RNCMPT00253 -3758.1234045384194
RNCMPT00251 -762.5564318297634
RNCMPT00178 -4948.449117468821
RNCMPT00137 -1809.6880209124797
RNCMPT00004 -12596.809001906233
RNCMPT00813 -3811.763712904696
RNCMPT00018 -1010.6432043757123
RNCMPT00792 -1609.111501369057
RNCMPT00341 -2053.000412292743
RNCMPT00033 -6206.372488982811
RNCMPT00342 -1032.4254806846036
RNCMPT00717 -2172.8264990580956
RNCMPT00419 -9038.8392000814
RNCMPT00230 -5611.050606597792
RNCMPT00007 -459.80491942885004
RNCMPT00118 -6815.4774765082775
RNCMPT00507 -5520.782610106832
RNCMPT00751 -1250.9856438379973
RNCMPT00078 -1642.1314939598067
RNCMPT00258 -761.0275451283701
RNCMPT00203 -3201.4580418657074
RNCMPT00163 -10535.555696188445
RNCMPT00350 -2929.2106218557715
RNCMPT00155 -14540.830826076131
RNCMPT00246 -13374.202244114605
RNCMPT00514 -2274.93663089945
RNCMPT00059 -830.9460489619979
RNCMPT01687 -15355.625078391253
RNCMPT00716 -2839.4795300200767
RNCMPT00239 -14698.494168540252
RNCMPT00183 -6165.389137532206
RNCMPT00153 -12006.836037315776
RNCMPT00712 -3739.2131259877983
RNCMPT00126 -10158.4485836998
RNCMPT00228 -7829.638488547643
RNCMPT00380 -3054.4709328296613
