RNCMPT00001 0.7484662576687117 0.73 0.7
RNCMPT00725 0.6441717791411042 0.74 0.4
RNCMPT00259 0.0 0.0 0.0
RNCMPT00217 0.07975460122699386 0.04 0.0
RNCMPT00054 0.5030674846625767 0.47 0.1
RNCMPT00683 0.7607361963190185 0.79 0.5
RNCMPT00119 0.4662576687116564 0.53 0.3
RNCMPT00372 0.0 0.0 0.0
RNCMPT00392 0.34355828220858897 0.31 0.0
RNCMPT00169 0.7055214723926381 0.64 0.6
RNCMPT00138 0.1901840490797546 0.18 0.0
RNCMPT00346 0.22699386503067484 0.32 0.1
RNCMPT00003 0.7730061349693251 0.83 0.7
RNCMPT00403 0.03680981595092025 0.03 0.0
RNCMPT00306 0.4110429447852761 0.41 0.2
RNCMPT00774 0.03680981595092025 0.02 0.0
RNCMPT00422 0.12269938650306748 0.11 0.0
RNCMPT00185 0.6012269938650306 0.55 0.4
RNCMPT00058 0.6687116564417178 0.58 0.6
RNCMPT00828 0.25766871165644173 0.27 0.5
RNCMPT00061 0.20245398773006135 0.19 0.0
RNCMPT00016 0.5521472392638037 0.55 0.3
RNCMPT00142 0.48466257668711654 0.38 0.2
RNCMPT00790 0.03680981595092025 0.03 0.0
RNCMPT00794 0.3803680981595092 0.41 0.1
RNCMPT00149 0.0 0.0 0.0
RNCMPT00478 0.3006134969325153 0.2 0.0
RNCMPT00511 0.5828220858895705 0.53 0.5
RNCMPT00215 0.7791411042944786 0.81 0.7
RNCMPT00224 0.0 0.0 0.0
RNCMPT00272 0.49079754601226994 0.46 0.2
RNCMPT00235 0.03067484662576687 0.01 0.0
RNCMPT00197 0.024539877300613498 0.02 0.0
RNCMPT00238 0.6871165644171779 0.72 0.3
RNCMPT00698 0.3987730061349693 0.35 0.2
RNCMPT00167 0.9631901840490797 0.95 0.9
RNCMPT00344 0.6012269938650306 0.6 0.4
RNCMPT00510 0.8588957055214724 0.88 0.4
RNCMPT01672 0.7791411042944786 0.74 0.6
RNCMPT00685 0.09815950920245399 0.02 0.0
RNCMPT00325 0.3803680981595092 0.36 0.0
RNCMPT00743 0.006134969325153374 0.0 0.0
RNCMPT00241 0.7484662576687117 0.74 0.7
RNCMPT00323 0.4601226993865031 0.61 0.8
RNCMPT00351 0.012269938650306749 0.0 0.0
RNCMPT00037 0.03067484662576687 0.0 0.0
RNCMPT00127 0.48466257668711654 0.41 0.1
RNCMPT00093 0.4785276073619632 0.41 0.3
RNCMPT00278 0.5950920245398773 0.53 0.4
RNCMPT00031 0.15950920245398773 0.1 0.0
RNCMPT00166 0.754601226993865 0.69 0.4
RNCMPT00200 0.25153374233128833 0.18 0.0
RNCMPT00139 0.7975460122699386 0.76 0.2
RNCMPT00171 0.558282208588957 0.53 0.2
RNCMPT00010 0.34355828220858897 0.33 0.0
RNCMPT00347 0.0 0.0 0.0
RNCMPT00808 0.7791411042944786 0.73 0.5
RNCMPT00262 0.7484662576687117 0.79 0.8
RNCMPT00017 0.8957055214723927 0.91 0.7
RNCMPT00370 0.7055214723926381 0.69 0.3
RNCMPT00186 0.7239263803680982 0.7 0.4
RNCMPT00800 0.2085889570552147 0.17 0.1
RNCMPT00025 0.9263803680981595 0.81 0.9
RNCMPT00120 0.6503067484662577 0.57 0.2
RNCMPT01674 0.5828220858895705 0.61 0.3
RNCMPT00034 0.48466257668711654 0.4 0.0
RNCMPT00399 0.49693251533742333 0.51 0.3
RNCMPT00064 0.03067484662576687 0.02 0.0
RNCMPT00749 0.7239263803680982 0.73 0.4
RNCMPT00015 0.3558282208588957 0.22 0.0
RNCMPT00165 0.7239263803680982 0.69 0.4
RNCMPT00011 0.0 0.0 0.0
RNCMPT00723 0.48466257668711654 0.45 0.4
RNCMPT00630 0.0 0.0 0.0
RNCMPT00761 0.8834355828220859 0.83 0.6
RNCMPT00053 0.0 0.0 0.0
RNCMPT00707 0.03680981595092025 0.05 0.0
RNCMPT00838 0.0 0.0 0.0
RNCMPT00026 0.43558282208588955 0.41 0.0
RNCMPT00220 0.03067484662576687 0.02 0.0
RNCMPT00279 0.7791411042944786 0.69 0.8
RNCMPT00069 0.44785276073619634 0.48 0.4
RNCMPT00801 0.3558282208588957 0.42 0.6
RNCMPT00482 0.7055214723926381 0.78 0.7
RNCMPT00202 0.20245398773006135 0.18 0.0
RNCMPT00762 0.6073619631901841 0.64 0.7
RNCMPT00040 0.9386503067484663 0.91 0.9
RNCMPT00152 0.656441717791411 0.61 0.3
RNCMPT00461 0.6932515337423313 0.73 0.5
RNCMPT00468 0.26993865030674846 0.3 0.3
RNCMPT00129 0.006134969325153374 0.0 0.0
RNCMPT00141 0.0 0.0 0.0
RNCMPT00694 0.012269938650306749 0.0 0.0
RNCMPT00474 0.5214723926380368 0.48 0.2
RNCMPT00735 0.6687116564417178 0.7 0.8
RNCMPT00147 0.7239263803680982 0.76 0.3
RNCMPT00289 0.7300613496932515 0.75 0.3
RNCMPT00012 0.6809815950920245 0.66 0.5
RNCMPT00676 0.37423312883435583 0.32 0.2
RNCMPT00268 0.6073619631901841 0.59 0.6
RNCMPT00170 0.006134969325153374 0.0 0.0
RNCMPT00732 0.31901840490797545 0.2 0.0
RNCMPT00145 0.8466257668711656 0.88 0.5
RNCMPT00819 0.09202453987730061 0.12 0.0
RNCMPT00023 0.754601226993865 0.78 0.7
RNCMPT00261 0.6012269938650306 0.65 0.1
RNCMPT00022 0.8404907975460123 0.84 0.6
RNCMPT00060 0.25766871165644173 0.28 0.2
RNCMPT00431 0.0736196319018405 0.05 0.0
RNCMPT00505 0.03067484662576687 0.01 0.0
