RNCMPT00001 0.015730896427292085
RNCMPT00725 0.11815278435276233
RNCMPT00259 0.6286974299303842
RNCMPT00217 0.36601493539599483
RNCMPT00054 0.1346653158731389
RNCMPT00683 0.005048349188842005
RNCMPT00119 0.15369439801586393
RNCMPT00372 0.3184431541675704
RNCMPT00392 0.11800711939872499
RNCMPT00169 0.02522354073430111
RNCMPT00138 0.3882222944135483
RNCMPT00346 0.36071812290768746
RNCMPT00003 0.06014995205886653
RNCMPT00403 0.6093336259062521
RNCMPT00306 0.021383159037675736
RNCMPT00774 0.20683382372545134
RNCMPT00422 0.25091213677688273
RNCMPT00185 0.021234494571471862
RNCMPT00058 0.050299136616734685
RNCMPT00828 0.07318943182331539
RNCMPT00061 0.2163610474810792
RNCMPT00016 0.018213443382668615
RNCMPT00142 0.07225245174695083
RNCMPT00790 0.14139242618876646
RNCMPT00794 0.17807514988079243
RNCMPT00149 0.5026433740109102
RNCMPT00478 0.3506434907660261
RNCMPT00511 0.0323980420330503
RNCMPT00215 0.009764299763442175
RNCMPT00224 0.03271247979684344
RNCMPT00272 0.18582701738295482
RNCMPT00235 0.24596332495655515
RNCMPT00197 0.3535633068500409
RNCMPT00238 0.13062302806628479
RNCMPT00698 0.2978114771274747
RNCMPT00167 0.002633486811746688
RNCMPT00344 0.1964752200329527
RNCMPT00510 0.10415330086640961
RNCMPT01672 0.029076001644555594
RNCMPT00685 0.29703927470219593
RNCMPT00325 0.1077541182459748
RNCMPT00743 0.4630293698579867
RNCMPT00241 0.0018867640149818898
RNCMPT00323 0.022841226967269423
RNCMPT00351 0.5359110995297383
RNCMPT00037 0.32575297282672433
RNCMPT00127 0.234442620660556
RNCMPT00093 0.105374421129382
RNCMPT00278 0.02767279107556231
RNCMPT00031 0.1300901129960923
RNCMPT00166 0.02768119606924857
RNCMPT00200 0.42474930515676657
RNCMPT00139 0.036076835352844006
RNCMPT00171 0.03633369117668939
RNCMPT00010 0.3633625872284524
RNCMPT00347 0.300678021519578
RNCMPT00808 0.012633640003545166
RNCMPT00262 0.14847088651346474
RNCMPT00017 0.02110455994693783
RNCMPT00370 0.09480523349218162
RNCMPT00186 0.0094849377716697
RNCMPT00800 0.09332368402175861
RNCMPT00025 0.003861084473241405
RNCMPT00120 0.02327736996256269
RNCMPT01674 0.011772337713622183
RNCMPT00034 0.02224222803189957
RNCMPT00399 0.2864830177124521
RNCMPT00064 0.0638013012004306
RNCMPT00749 0.09906627104977084
RNCMPT00015 0.03922815714976802
RNCMPT00165 0.01942597764513887
RNCMPT00011 0.4453159281704987
RNCMPT00723 0.15239890930746414
RNCMPT00630 0.32238476877555655
RNCMPT00761 0.06151170519020088
RNCMPT00053 0.2622863666299584
RNCMPT00707 0.0553050112811595
RNCMPT00838 0.46520101520822843
RNCMPT00026 0.007739037060941367
RNCMPT00220 0.3752184882815266
RNCMPT00279 0.020942720643713164
RNCMPT00069 0.08189138408135344
RNCMPT00801 0.19120702962570368
RNCMPT00482 0.23507560844491482
RNCMPT00202 0.2927533429035085
RNCMPT00762 0.17265412930218804
RNCMPT00040 0.02198991627508151
RNCMPT00152 0.01425787087354835
RNCMPT00461 0.06593695002381139
RNCMPT00468 0.11029914701270371
RNCMPT00129 0.02794243211303038
RNCMPT00141 0.02248965552000426
RNCMPT00694 0.2717725704241163
RNCMPT00474 0.00981845962994321
RNCMPT00735 0.0041310741026775455
RNCMPT00147 0.08200761221890951
RNCMPT00289 0.04419499184618658
RNCMPT00012 0.01523239523739861
RNCMPT00676 0.1330386833641256
RNCMPT00268 0.024951379075372482
RNCMPT00170 0.5450388478242325
RNCMPT00732 0.3212637890336638
RNCMPT00145 0.0379203074247465
RNCMPT00819 0.08155333087415317
RNCMPT00023 0.006340987246837404
RNCMPT00261 0.3016801739949069
RNCMPT00022 0.00880111569460118
RNCMPT00060 0.36033397242002874
RNCMPT00431 0.18052311894794137
RNCMPT00505 0.18011790547904682
RNCMPT00252 0.05956094885816898
RNCMPT00791 0.22890348961326423
RNCMPT00156 0.05390778695130294
RNCMPT00718 0.2307850813221468
RNCMPT00425 0.03627805722737021
RNCMPT00265 0.24063995209699773
RNCMPT00324 0.14261287771493525
RNCMPT00713 0.034733845936875896
RNCMPT00177 0.3429842544196706
RNCMPT00830 0.07777635871018274
RNCMPT00043 0.02254718422219648
RNCMPT00020 0.03363939632411117
RNCMPT00234 0.17028855143473287
RNCMPT00862 0.14360997842503642
RNCMPT00076 0.017993126694975548
RNCMPT01667 0.023692016651384096
RNCMPT00509 0.43950371951119627
RNCMPT00148 0.1003069338210707
RNCMPT00253 0.16950233127431835
RNCMPT00251 0.6462238424201644
RNCMPT00178 0.05719522479930095
RNCMPT00137 0.12514713516725906
RNCMPT00004 0.011247254054045919
RNCMPT00813 0.15223543391562477
RNCMPT00018 0.39781023100554636
RNCMPT00792 0.6323144892076995
RNCMPT00341 0.1965410826674857
RNCMPT00033 0.029225568922786715
RNCMPT00342 0.46927014872148853
RNCMPT00717 0.12686293814689908
RNCMPT00419 0.003926983129341366
RNCMPT00230 0.019242160845458045
RNCMPT00007 0.44388821618414187
RNCMPT00118 0.04039438820090524
RNCMPT00507 0.11132627150749552
RNCMPT00751 0.38218855597722556
RNCMPT00078 0.18876380785523372
RNCMPT00258 0.5936582365335716
RNCMPT00203 0.0803680274529468
RNCMPT00163 0.10972434598047442
RNCMPT00350 0.07722278874109645
RNCMPT00155 0.09871288127932731
RNCMPT00246 0.013286053593939418
RNCMPT00514 0.2628746021692644
RNCMPT00059 0.4463260251941602
RNCMPT01687 0.009745952352825382
RNCMPT00716 0.07560351453455438
RNCMPT00239 0.005651221071042878
RNCMPT00183 0.13725928236352214
RNCMPT00153 0.010445813013816974
RNCMPT00712 0.12431020520935465
RNCMPT00126 0.03397991629381747
RNCMPT00228 0.04800950781678426
RNCMPT00380 0.14051794930552097
RNCMPT00067 0.06907593547281066
RNCMPT00263 0.11652869927334786
RNCMPT00394 0.02445515303120771
RNCMPT00172 0.06302513767584417
RNCMPT00364 0.5126949961002578
RNCMPT00032 0.04597610557834453
RNCMPT00475 0.31042411927241087
RNCMPT00218 0.4727723450990009
RNCMPT01660 0.07070794741065833
RNCMPT00072 0.1851640083681485
RNCMPT00287 0.38417238248357366
RNCMPT00820 0.017171096236101357
RNCMPT00144 0.5216759367123007
RNCMPT00005 0.10762438606289981
RNCMPT00814 0.07668849423251145
RNCMPT00816 0.13867540842300619
RNCMPT00326 0.4661898054440411
RNCMPT00249 0.1304409364865502
RNCMPT00122 0.037018804135928174
RNCMPT00051 0.02916328372040522
RNCMPT00050 0.15490475904373424
RNCMPT01669 0.45567704134596254
RNCMPT01673 0.05366781974549162
RNCMPT00255 0.24251959250368926
RNCMPT00047 0.0443796686495177
RNCMPT00240 0.46420196337367303
RNCMPT00066 0.060669152469072674
RNCMPT00080 0.01598236340973591
RNCMPT00760 0.0187405265810352
RNCMPT00469 0.29457863726337885
RNCMPT00206 0.2872559638750535
RNCMPT00285 0.005174372799128579
RNCMPT00434 0.15053225020091077
RNCMPT00678 0.1785859155394024
RNCMPT00187 0.016092185428953076
RNCMPT00462 0.1969806049965408
RNCMPT00062 0.016638607023747753
RNCMPT00027 0.07142410981336578
RNCMPT00396 0.5009166908823091
RNCMPT00464 0.03675230445921496
RNCMPT00681 0.45489570614432173
RNCMPT00360 0.23670806400300948
RNCMPT01680 0.0037257950207917334
RNCMPT00282 0.011063133558755989
RNCMPT00070 0.015101419201405397
RNCMPT00219 0.09496506491596068
RNCMPT00714 0.02868768887931772
RNCMPT00280 0.012450128383132752
RNCMPT00223 0.379584316449313
RNCMPT00143 0.021159873775143057
RNCMPT00331 0.14888758627232912
RNCMPT00134 0.14423599034783208
RNCMPT00414 0.5613141661683398
RNCMPT00343 0.1611885912268577
RNCMPT01671 0.011725471926845366
RNCMPT00002 0.2376628031167255
RNCMPT00237 0.10936085957013209
RNCMPT00739 0.12058574569561176
RNCMPT00500 0.09342243730183719
RNCMPT00212 0.12214972591173756
RNCMPT00009 0.32912004687973784
RNCMPT00281 0.050918403036131044
RNCMPT00257 0.2934079185410695
RNCMPT00283 0.03815281154407979
RNCMPT00366 0.20923031437240758
RNCMPT00226 0.5085606269939165
RNCMPT00754 0.610857082786869
RNCMPT00173 0.029989835884436267
RNCMPT00157 0.06418344474297744
RNCMPT00677 0.012178759460855226
RNCMPT00805 0.00315757414875828
RNCMPT00131 0.20910765054731528
RNCMPT00079 0.005753108044236455
RNCMPT00013 0.1411691459204597
RNCMPT01664 0.008859638962465
RNCMPT00270 0.025273756813438464
RNCMPT00254 0.2229853946867184
RNCMPT00349 0.46373164167531056
RNCMPT00417 0.12234834059477662
RNCMPT00382 0.28764237604339626
RNCMPT00245 0.17507480551568966
RNCMPT00158 0.03500228768626801
RNCMPT00209 0.23684763475404214
RNCMPT00689 0.11024632577874105
RNCMPT00301 0.025649101331692625
RNCMPT00340 0.04271318920770417
RNCMPT00637 0.07130024622136566
RNCMPT00513 0.12369728625668952
RNCMPT00768 0.6793617556963016
RNCMPT00123 0.003211562709869553
RNCMPT00430 0.09675145823044418
RNCMPT00345 0.04155236254892447
RNCMPT00418 0.013585373026944736
RNCMPT00793 0.3460521985516697
RNCMPT00470 0.3397336340303675
RNCMPT00695 0.15464349647545206
RNCMPT00229 0.044329263459775836
RNCMPT00216 0.0033910308342272044
RNCMPT00311 0.10643215946756557
RNCMPT00121 0.06857279040656505
RNCMPT00045 0.4182793044039077
RNCMPT00150 0.008645413109141464
RNCMPT00041 0.15846866109337332
RNCMPT00715 0.36217874010638296
RNCMPT00236 0.5275052708490835
RNCMPT00049 0.4000042225450169
RNCMPT00465 0.2590559226895295
RNCMPT00205 0.4545127491833837
RNCMPT00184 0.018294980577303943
RNCMPT00090 0.39598895176405813
RNCMPT00822 0.4097546120228541
RNCMPT00412 0.15843196086611688
RNCMPT01670 0.008465605145060007
RNCMPT00821 0.26437663191721095
RNCMPT00175 0.027561456514051064
RNCMPT00096 0.035154507284987146
RNCMPT00720 0.014298830027631326
RNCMPT00784 0.36224261359928334
RNCMPT00044 0.005558371651866678
RNCMPT00146 0.01922779774132588
RNCMPT00831 0.5614621932098545
RNCMPT00758 0.5162202438902534
RNCMPT01679 0.006067808312817835
RNCMPT00818 0.004350283661585408
RNCMPT00501 0.0442614419918298
RNCMPT00180 0.04506255656931568
RNCMPT00687 0.13531017128492462
RNCMPT00773 0.36803801224213173
RNCMPT00460 0.20556319488562713
RNCMPT00467 0.259117066329432
RNCMPT00757 0.020256146230927308
RNCMPT00329 0.47123778966411045
RNCMPT00368 0.20883770680251768
RNCMPT00413 0.20601106268649205
RNCMPT00065 0.21068442219107308
RNCMPT00352 0.09107856789008917
RNCMPT00151 0.01848602354780049
RNCMPT00727 0.0430730846660774
RNCMPT00508 0.04562695004617534
RNCMPT00284 0.22413985773858658
RNCMPT00787 0.2803044054147227
RNCMPT00014 0.06557928600488361
RNCMPT00421 0.11089732425777665
RNCMPT00160 0.16125876528717442
RNCMPT00291 0.012572302964963034
RNCMPT00471 0.03908157582645899
RNCMPT00416 0.02807411649462721
RNCMPT00168 0.006588112694193016
RNCMPT00691 0.4876548188332598
RNCMPT00476 0.09024712891691855
RNCMPT00164 0.508365595168669
RNCMPT00225 0.13460770318687243
RNCMPT00029 0.06621259031849747
RNCMPT00692 0.40981325793095746
RNCMPT00159 0.016746045936147258
RNCMPT00288 0.010460214929311484
RNCMPT00789 0.5655237984056867
RNCMPT00741 0.018740545721985025
RNCMPT00432 0.4686088727771317
RNCMPT00423 0.1925914935702635
RNCMPT00140 0.42435232768246334
RNCMPT01677 0.015703101718741452
RNCMPT00008 0.04338665817276388
RNCMPT00006 0.43838548824029455
RNCMPT00182 0.05054670790209059
RNCMPT00161 0.028894990252699038
RNCMPT00615 0.35166330463567763
RNCMPT00199 0.17258809670968955
RNCMPT00623 0.27150085984593386
