RNCMPT00001 0.6441717791411042 0.55 0.3
RNCMPT00725 0.656441717791411 0.78 0.5
RNCMPT00259 0.0 0.0 0.0
RNCMPT00217 0.03067484662576687 0.02 0.0
RNCMPT00054 0.6625766871165644 0.65 0.2
RNCMPT00683 0.7791411042944786 0.77 0.5
RNCMPT00119 0.4233128834355828 0.45 0.3
RNCMPT00372 0.0 0.0 0.0
RNCMPT00392 0.012269938650306749 0.0 0.0
RNCMPT00169 0.6932515337423313 0.64 0.6
RNCMPT00138 0.4049079754601227 0.36 0.1
RNCMPT00346 0.0 0.0 0.0
RNCMPT00003 0.7361963190184049 0.8 0.7
RNCMPT00403 0.06748466257668712 0.07 0.0
RNCMPT00306 0.4539877300613497 0.41 0.2
RNCMPT00774 0.024539877300613498 0.02 0.0
RNCMPT00422 0.10429447852760736 0.1 0.0
RNCMPT00185 0.7668711656441718 0.72 0.4
RNCMPT00058 0.7239263803680982 0.68 0.7
RNCMPT00828 0.22699386503067484 0.23 0.2
RNCMPT00061 0.1901840490797546 0.16 0.0
RNCMPT00016 0.6319018404907976 0.61 0.3
RNCMPT00142 0.4785276073619632 0.35 0.2
RNCMPT00790 0.05521472392638037 0.04 0.0
RNCMPT00794 0.37423312883435583 0.32 0.0
RNCMPT00149 0.0 0.0 0.0
RNCMPT00478 0.34355828220858897 0.25 0.0
RNCMPT00511 0.6319018404907976 0.58 0.5
RNCMPT00215 0.7607361963190185 0.74 0.5
RNCMPT00224 0.0 0.0 0.0
RNCMPT00272 0.49693251533742333 0.49 0.3
RNCMPT00235 0.04294478527607362 0.01 0.0
RNCMPT00197 0.05521472392638037 0.03 0.0
RNCMPT00238 0.6134969325153374 0.61 0.4
RNCMPT00698 0.7055214723926381 0.67 0.6
RNCMPT00167 0.9693251533742331 0.96 0.9
RNCMPT00344 0.6196319018404908 0.65 0.4
RNCMPT00510 0.852760736196319 0.89 0.5
RNCMPT01672 0.7914110429447853 0.73 0.6
RNCMPT00685 0.09202453987730061 0.05 0.0
RNCMPT00325 0.38650306748466257 0.39 0.0
RNCMPT00743 0.0 0.0 0.0
RNCMPT00241 0.7361963190184049 0.72 0.6
RNCMPT00323 0.4662576687116564 0.62 0.9
RNCMPT00351 0.0 0.0 0.0
RNCMPT00037 0.04294478527607362 0.03 0.0
RNCMPT00127 0.6257668711656442 0.6 0.3
RNCMPT00093 0.4539877300613497 0.43 0.3
RNCMPT00278 0.6073619631901841 0.58 0.4
RNCMPT00031 0.15337423312883436 0.11 0.0
RNCMPT00166 0.803680981595092 0.71 0.3
RNCMPT00200 0.26380368098159507 0.21 0.0
RNCMPT00139 0.8220858895705522 0.79 0.2
RNCMPT00171 0.5644171779141104 0.55 0.3
RNCMPT00010 0.4294478527607362 0.36 0.1
RNCMPT00347 0.0 0.0 0.0
RNCMPT00808 0.7361963190184049 0.66 0.3
RNCMPT00262 0.7730061349693251 0.84 0.8
RNCMPT00017 0.9202453987730062 0.89 0.9
RNCMPT00370 0.7055214723926381 0.67 0.3
RNCMPT00186 0.6871165644171779 0.71 0.4
RNCMPT00800 0.20245398773006135 0.15 0.1
RNCMPT00025 0.9386503067484663 0.85 0.9
RNCMPT00120 0.7116564417177914 0.7 0.6
RNCMPT01674 0.5766871165644172 0.62 0.4
RNCMPT00034 0.6441717791411042 0.56 0.4
RNCMPT00399 0.4601226993865031 0.45 0.2
RNCMPT00064 0.018404907975460124 0.01 0.0
RNCMPT00749 0.7914110429447853 0.76 0.3
RNCMPT00015 0.4294478527607362 0.31 0.0
RNCMPT00165 0.6748466257668712 0.62 0.4
RNCMPT00011 0.0 0.0 0.0
RNCMPT00723 0.4662576687116564 0.37 0.4
RNCMPT00630 0.0 0.0 0.0
RNCMPT00761 0.8895705521472392 0.84 0.6
RNCMPT00053 0.0 0.0 0.0
RNCMPT00707 0.03680981595092025 0.05 0.0
RNCMPT00838 0.0 0.0 0.0
RNCMPT00026 0.4294478527607362 0.36 0.0
RNCMPT00220 0.12883435582822086 0.05 0.0
RNCMPT00279 0.7607361963190185 0.7 0.7
RNCMPT00069 0.5276073619631901 0.48 0.2
RNCMPT00801 0.44171779141104295 0.49 0.5
RNCMPT00482 0.6748466257668712 0.74 0.6
RNCMPT00202 0.0 0.0 0.0
RNCMPT00762 0.6441717791411042 0.68 0.9
RNCMPT00040 0.8282208588957055 0.86 0.9
RNCMPT00152 0.5337423312883436 0.47 0.1
RNCMPT00461 0.7975460122699386 0.8 0.7
RNCMPT00468 0.2883435582822086 0.31 0.2
RNCMPT00129 0.25766871165644173 0.27 0.3
RNCMPT00141 0.0 0.0 0.0
RNCMPT00694 0.006134969325153374 0.0 0.0
RNCMPT00474 0.6257668711656442 0.57 0.4
RNCMPT00735 0.6809815950920245 0.7 0.9
RNCMPT00147 0.7423312883435583 0.75 0.2
RNCMPT00289 0.7730061349693251 0.79 0.4
RNCMPT00012 0.6871165644171779 0.66 0.5
RNCMPT00676 0.43558282208588955 0.41 0.1
RNCMPT00268 0.588957055214724 0.63 0.7
RNCMPT00170 0.0 0.0 0.0
