RNCMPT00079 0.9386503067484663 0.91 1.0
RNCMPT00032 0.8466257668711656 0.83 0.6
RNCMPT00155 0.9202453987730062 0.91 0.8
RNCMPT00013 0.803680981595092 0.8 0.7
RNCMPT00033 0.8404907975460123 0.78 0.8
RNCMPT00064 0.8957055214723927 0.88 0.8
RNCMPT00071 0.9202453987730062 0.93 1.0
RNCMPT00168 0.9570552147239264 0.96 0.9
RNCMPT00156 0.8159509202453987 0.85 0.7
RNCMPT00053 0.8773006134969326 0.9 0.6
RNCMPT00043 0.9141104294478528 0.95 0.7
RNCMPT00025 0.9815950920245399 0.9 1.0
RNCMPT00818 0.901840490797546 0.87 0.9
RNCMPT00157 0.8282208588957055 0.79 0.5
RNCMPT00004 0.8650306748466258 0.79 0.6
RNCMPT00050 0.7423312883435583 0.77 0.7
RNCMPT00150 0.8466257668711656 0.85 0.7
RNCMPT00808 0.8466257668711656 0.79 0.5
RNCMPT00027 0.7852760736196319 0.78 0.7
RNCMPT00070 0.8895705521472392 0.89 0.7
RNCMPT00049 0.803680981595092 0.81 0.7
RNCMPT00814 0.8466257668711656 0.85 0.6
RNCMPT00067 0.6503067484662577 0.65 0.5
RNCMPT00184 0.9202453987730062 0.86 0.6
RNCMPT00158 0.8773006134969326 0.9 0.7
RNCMPT00165 0.8588957055214724 0.78 0.6
RNCMPT00177 0.7177914110429447 0.67 0.5
RNCMPT00306 0.7116564417177914 0.68 0.6
RNCMPT00149 0.6380368098159509 0.61 0.3
RNCMPT00076 0.852760736196319 0.86 0.7
RNCMPT00024 0.8098159509202454 0.82 0.6
RNCMPT00159 0.9447852760736196 0.91 0.7
RNCMPT00151 0.9141104294478528 0.95 0.9
RNCMPT00160 0.8711656441717791 0.85 0.8
RNCMPT01687 0.4785276073619632 0.46 0.6
RNCMPT00041 0.8220858895705522 0.81 0.7
RNCMPT00022 0.9202453987730062 0.93 0.8
RNCMPT00163 0.6809815950920245 0.56 0.6
RNCMPT00012 0.8098159509202454 0.78 0.6
RNCMPT00021 0.7852760736196319 0.75 0.4
RNCMPT00023 0.8834355828220859 0.88 0.7
RNCMPT00187 0.8466257668711656 0.8 0.5
RNCMPT00178 0.7484662576687117 0.68 0.6
RNCMPT00173 0.8650306748466258 0.83 0.5
RNCMPT00001 0.8466257668711656 0.82 0.8
RNCMPT00045 0.7423312883435583 0.78 0.5
RNCMPT00075 0.588957055214724 0.54 0.2
RNCMPT00153 0.6687116564417178 0.7 0.4
RNCMPT00054 0.7484662576687117 0.77 0.5
RNCMPT00152 0.8220858895705522 0.84 0.7
RNCMPT00805 0.901840490797546 0.88 0.9
RNCMPT00166 0.852760736196319 0.71 0.5
RNCMPT00072 0.5644171779141104 0.5 0.2
RNCMPT00171 0.6993865030674846 0.71 0.3
RNCMPT00167 0.9815950920245399 0.98 1.0
RNCMPT00820 0.9447852760736196 0.91 1.0
RNCMPT00813 0.7852760736196319 0.75 0.5
RNCMPT00090 0.9325153374233128 0.92 0.9
RNCMPT00819 0.5705521472392638 0.46 0.4
RNCMPT00434 0.8711656441717791 0.81 0.8
RNCMPT00056 0.7116564417177914 0.7 0.7
RNCMPT00288 0.8220858895705522 0.78 0.6
RNCMPT00291 0.8466257668711656 0.89 0.8
RNCMPT00630 0.6748466257668712 0.7 0.2
RNCMPT00760 0.9386503067484663 0.95 0.8
RNCMPT00279 0.8404907975460123 0.82 0.9
RNCMPT00425 0.7239263803680982 0.75 0.7
RNCMPT00394 0.7791411042944786 0.71 0.6
RNCMPT00757 0.7607361963190185 0.7 0.3
RNCMPT00758 0.852760736196319 0.84 0.6
RNCMPT00707 0.7484662576687117 0.73 0.7
RNCMPT00051 0.6809815950920245 0.64 0.5
RNCMPT00241 0.8404907975460123 0.86 0.7
RNCMPT01669 0.558282208588957 0.53 0.0
RNCMPT00419 0.8466257668711656 0.85 0.8
RNCMPT01670 0.8650306748466258 0.88 0.9
RNCMPT00285 0.9386503067484663 0.92 0.7
RNCMPT00245 0.7177914110429447 0.69 0.4
RNCMPT01671 0.852760736196319 0.86 0.7
RNCMPT01672 0.8711656441717791 0.82 0.7
RNCMPT01674 0.7484662576687117 0.79 0.7
RNCMPT00774 0.7730061349693251 0.75 0.7
RNCMPT01677 0.8404907975460123 0.76 0.7
RNCMPT00003 0.9263803680981595 0.96 1.0
RNCMPT00096 0.9079754601226994 0.94 0.9
RNCMPT00140 0.7177914110429447 0.69 0.8
RNCMPT00069 0.8773006134969326 0.89 0.9
RNCMPT00145 0.9202453987730062 0.93 0.6
RNCMPT00078 0.6932515337423313 0.74 0.5
RNCMPT00029 0.9079754601226994 0.94 1.0
RNCMPT00134 0.7361963190184049 0.69 0.4
RNCMPT00093 0.7791411042944786 0.76 0.6
RNCMPT00272 0.7852760736196319 0.7 0.2
RNCMPT00080 0.7484662576687117 0.79 0.8
RNCMPT00148 0.7730061349693251 0.74 0.6
RNCMPT00132 0.901840490797546 0.91 0.8
RNCMPT00788 0.7730061349693251 0.74 0.4
RNCMPT00061 0.7607361963190185 0.79 0.9
RNCMPT00099 0.9447852760736196 0.96 0.9
RNCMPT00060 0.7423312883435583 0.75 0.6
RNCMPT00138 0.7914110429447853 0.79 0.9
RNCMPT00143 0.44171779141104295 0.5 0.8
RNCMPT00776 0.8466257668711656 0.81 0.7
RNCMPT00141 0.6380368098159509 0.7 0.3
RNCMPT00127 0.8343558282208589 0.88 0.6
RNCMPT00838 0.5644171779141104 0.51 0.4
RNCMPT00513 0.7914110429447853 0.73 0.8
RNCMPT00059 0.656441717791411 0.55 0.4
RNCMPT00698 0.8588957055214724 0.87 0.8
RNCMPT00146 0.7607361963190185 0.66 0.4
RNCMPT00147 0.8895705521472392 0.89 0.5
RNCMPT00010 0.7300613496932515 0.71 0.7
RNCMPT00131 0.8220858895705522 0.81 0.9
RNCMPT00144 0.6809815950920245 0.7 0.4
RNCMPT00066 0.7668711656441718 0.77 0.6
RNCMPT00008 0.8220858895705522 0.82 0.4
RNCMPT00123 0.8220858895705522 0.86 0.7
RNCMPT00175 0.6196319018404908 0.57 0.5
RNCMPT00009 0.5766871165644172 0.58 0.4
RNCMPT00120 0.8834355828220859 0.9 0.8
RNCMPT00121 0.8404907975460123 0.87 0.7
RNCMPT00784 0.9079754601226994 0.9 0.9
RNCMPT00058 0.8282208588957055 0.75 0.9
RNCMPT00133 0.8282208588957055 0.81 0.8
RNCMPT00122 0.803680981595092 0.88 0.6
RNCMPT00119 0.8773006134969326 0.88 1.0
RNCMPT00126 0.7361963190184049 0.75 0.4
RNCMPT00139 0.8588957055214724 0.82 0.4
RNCMPT00615 0.754601226993865 0.76 0.7
RNCMPT00212 0.7484662576687117 0.84 0.8
RNCMPT00687 0.754601226993865 0.77 0.6
RNCMPT00761 0.9570552147239264 0.92 0.8
RNCMPT00688 0.8466257668711656 0.81 0.5
RNCMPT00689 0.8711656441717791 0.81 0.5
RNCMPT00720 0.7914110429447853 0.77 1.0
RNCMPT00712 0.8343558282208589 0.85 0.8
RNCMPT00713 0.6993865030674846 0.61 0.9
RNCMPT00714 0.8159509202453987 0.77 0.4
RNCMPT00762 0.7730061349693251 0.83 1.0
RNCMPT00763 0.9141104294478528 0.89 1.0
RNCMPT00715 0.9386503067484663 0.88 0.7
RNCMPT00223 0.7975460122699386 0.8 0.7
RNCMPT00716 0.7730061349693251 0.8 0.7
RNCMPT00717 0.950920245398773 0.98 1.0
RNCMPT00691 0.9877300613496932 0.98 1.0
RNCMPT00254 0.7607361963190185 0.82 0.8
RNCMPT00255 0.8159509202453987 0.73 0.6
RNCMPT00234 0.9141104294478528 0.91 0.8
RNCMPT00197 0.9202453987730062 0.91 0.7
RNCMPT00278 0.7423312883435583 0.72 0.6
RNCMPT00421 0.8957055214723927 0.87 0.9
RNCMPT00199 0.8220858895705522 0.83 0.5
RNCMPT00240 0.9815950920245399 0.97 0.9
RNCMPT00200 0.7730061349693251 0.72 0.5
RNCMPT00800 0.7668711656441718 0.69 0.3
RNCMPT00235 0.8098159509202454 0.71 0.5
RNCMPT00793 0.7607361963190185 0.71 0.6
RNCMPT00380 0.8343558282208589 0.77 0.6
RNCMPT00202 0.8343558282208589 0.83 0.8
RNCMPT00203 0.7361963190184049 0.77 0.4
RNCMPT00476 0.7852760736196319 0.73 0.7
RNCMPT00482 0.852760736196319 0.89 0.9
RNCMPT00249 0.803680981595092 0.82 0.7
RNCMPT00725 0.852760736196319 0.85 0.8
RNCMPT00723 0.7975460122699386 0.71 0.6
RNCMPT00678 0.8650306748466258 0.95 0.8
RNCMPT00501 0.8220858895705522 0.81 0.7
RNCMPT00396 0.852760736196319 0.81 0.5
RNCMPT00417 0.9079754601226994 0.89 1.0
RNCMPT00232 0.7239263803680982 0.67 0.1
RNCMPT00412 0.8588957055214724 0.93 1.0
RNCMPT00325 0.7975460122699386 0.8 0.9
RNCMPT00413 0.8404907975460123 0.8 0.7
RNCMPT00414 0.803680981595092 0.8 0.7
RNCMPT00432 0.9141104294478528 0.95 1.0
RNCMPT00311 0.7423312883435583 0.72 0.5
RNCMPT00220 0.6625766871165644 0.6 0.5
RNCMPT00253 0.8098159509202454 0.78 0.5
RNCMPT00732 0.8711656441717791 0.88 1.0
RNCMPT00695 0.9570552147239264 0.94 1.0
RNCMPT00773 0.8343558282208589 0.77 0.5
RNCMPT00251 0.9141104294478528 0.9 0.7
RNCMPT00749 0.8773006134969326 0.88 0.7
RNCMPT00216 0.803680981595092 0.78 0.9
RNCMPT00735 0.8343558282208589 0.87 0.9
RNCMPT00217 0.6809815950920245 0.59 0.3
RNCMPT00751 0.8588957055214724 0.86 0.6
RNCMPT00219 0.9386503067484663 0.93 0.8
RNCMPT00225 0.7239263803680982 0.76 0.7
RNCMPT00794 0.8220858895705522 0.79 0.7
RNCMPT00183 0.7914110429447853 0.74 0.7
RNCMPT00014 0.7852760736196319 0.72 0.4
RNCMPT00017 0.9325153374233128 0.89 0.9
RNCMPT00181 0.8588957055214724 0.81 0.6
RNCMPT00471 0.901840490797546 0.9 0.8
RNCMPT00301 0.9570552147239264 0.98 1.0
RNCMPT00510 0.9263803680981595 0.93 0.7
RNCMPT00801 0.754601226993865 0.82 0.7
RNCMPT00352 0.7791411042944786 0.78 0.9
RNCMPT00503 0.901840490797546 0.87 0.9
RNCMPT00416 0.7852760736196319 0.76 0.8
RNCMPT00816 0.8343558282208589 0.8 0.7
RNCMPT00081 0.7975460122699386 0.78 0.6
RNCMPT00005 0.8650306748466258 0.84 0.8
RNCMPT00470 0.8404907975460123 0.86 0.9
RNCMPT00180 0.9141104294478528 0.92 0.8
RNCMPT00821 0.8957055214723927 0.89 0.6
RNCMPT00256 0.9202453987730062 0.86 0.8
RNCMPT00468 0.6932515337423313 0.67 0.5
RNCMPT00509 0.8343558282208589 0.77 0.6
RNCMPT00350 0.8588957055214724 0.85 0.9
RNCMPT01685 0.8650306748466258 0.89 0.9
RNCMPT00031 0.9447852760736196 0.97 1.0
RNCMPT00257 0.803680981595092 0.83 0.8
RNCMPT00258 0.7791411042944786 0.74 0.8
RNCMPT00259 0.9693251533742331 1.0 0.9
RNCMPT00226 0.8282208588957055 0.77 0.7
RNCMPT00623 0.8834355828220859 0.87 0.8
RNCMPT00236 0.8957055214723927 0.86 0.9
RNCMPT00206 0.7914110429447853 0.66 0.5
RNCMPT00261 0.8588957055214724 0.92 0.9
RNCMPT00237 0.7116564417177914 0.59 0.1
RNCMPT00228 0.8834355828220859 0.9 0.9
RNCMPT00754 0.9386503067484663 0.94 0.9
RNCMPT00768 0.6993865030674846 0.67 0.5
RNCMPT00238 0.803680981595092 0.82 0.8
RNCMPT00209 0.9079754601226994 0.86 0.9
RNCMPT00676 0.8466257668711656 0.8 0.5
RNCMPT00789 0.7300613496932515 0.68 0.6
RNCMPT00462 0.8895705521472392 0.86 0.8
RNCMPT00461 0.8588957055214724 0.84 0.7
RNCMPT00326 0.7730061349693251 0.69 0.4
RNCMPT00346 0.8957055214723927 0.94 0.9
RNCMPT00862 0.6441717791411042 0.57 0.4
RNCMPT00466 0.7730061349693251 0.78 0.6
RNCMPT00790 0.852760736196319 0.9 0.8
RNCMPT00741 0.8404907975460123 0.81 0.4
RNCMPT00403 0.8282208588957055 0.89 0.4
RNCMPT00366 0.6687116564417178 0.65 0.6
RNCMPT00392 0.6257668711656442 0.56 0.3
RNCMPT00368 0.754601226993865 0.74 0.8
RNCMPT00345 0.8650306748466258 0.79 0.7
RNCMPT00464 0.9079754601226994 0.94 0.8
RNCMPT00830 0.8957055214723927 0.9 0.8
RNCMPT00831 0.7177914110429447 0.71 0.7
RNCMPT00792 0.8650306748466258 0.91 0.7
RNCMPT00343 0.8895705521472392 0.86 0.9
RNCMPT00370 0.9141104294478528 0.9 0.8
RNCMPT00372 0.6809815950920245 0.63 0.8
RNCMPT00430 0.8711656441717791 0.87 0.7
RNCMPT00364 0.803680981595092 0.82 0.8
RNCMPT00685 0.7975460122699386 0.76 0.8
RNCMPT00431 0.8404907975460123 0.89 0.9
RNCMPT00342 0.8404907975460123 0.86 0.9
RNCMPT00349 0.9693251533742331 0.93 0.5
RNCMPT00684 0.7730061349693251 0.71 0.5
RNCMPT00511 0.6993865030674846 0.64 0.8
RNCMPT01680 0.8957055214723927 0.89 0.9
RNCMPT00514 0.7791411042944786 0.75 0.6
RNCMPT00289 0.8895705521472392 0.9 0.6
RNCMPT00828 0.7300613496932515 0.75 0.8
RNCMPT00282 0.6012269938650306 0.6 0.5
RNCMPT00281 0.8957055214723927 0.84 0.8
RNCMPT00280 0.7975460122699386 0.79 0.8
RNCMPT00262 0.8404907975460123 0.85 0.8
RNCMPT00263 0.5521472392638037 0.55 0.4
RNCMPT00681 0.8957055214723927 0.9 0.7
